station,lat,lon,obs_count,mean_T_count,max_T_count,min_T_count,DTR_T_count,mean_T_ratio,max_T_ration,min_T_ratio,DTR_T_ratio,
71148099999,49.1833333,-98.9,15734,204,195,456,309,0.012965552,0.012393543,0.028981823,0.019638998,
71608099999,49.1833333,-123.1833333,5732,4,3,8,7,0.000697837,0.000523378,0.001395673,0.001221214,
71564099999,49.1833333,-98.0833333,7995,87,97,179,101,0.010881801,0.012132583,0.022388993,0.012632896,
71892099999,49.193889,-123.184444,16558,1,3,4,3,6.04E-05,0.000181181,0.000241575,0.000181181,
36358099999,49.2,77.367,8212,29,119,123,233,0.003531417,0.014490989,0.014978081,0.028373113,
36428099999,49.2,84.5166666,18275,96,118,306,182,0.005253078,0.006456908,0.016744186,0.00995896,
74148099999,49.2,-98.883,1218,9,14,28,22,0.007389163,0.011494253,0.022988506,0.018062397,
50548099999,49.2,123.7166666,15824,17,54,173,264,0.001074317,0.003412538,0.01093276,0.016683519,
11930099999,49.2,20.2166666,18296,28,70,70,61,0.001530389,0.003825973,0.003825973,0.003334062,
11538099999,49.2,14.35,12372,4,19,21,47,0.000323311,0.001535726,0.001697381,0.003798901,
71153099999,49.2,-113.2833333,10156,147,113,372,304,0.014474202,0.011126428,0.036628594,0.029933045,
71775099999,49.2,-122.6833333,9935,2,7,9,26,0.000201309,0.00070458,0.000905888,0.002617011,
3895099999,49.207947,-2.195508,18556,0,4,2,8,0,0.000215564,0.000107782,0.000431127,
10616399999,49.209525,7.400647,3816,0,2,6,11,0,0.000524109,0.001572327,0.0028826,
10708099999,49.214553,7.109508,14236,2,6,7,10,0.000140489,0.000421467,0.000491711,0.000702445,
34445099999,49.2166666,41.8333333,8524,38,48,121,88,0.004458001,0.005631159,0.014195214,0.010323792,
36397099999,49.2166666,81.2166666,13939,46,112,185,195,0.003300093,0.00803501,0.013272114,0.013989526,
32098099999,49.2166666,143.1,18495,44,151,244,263,0.002379021,0.008164369,0.013192755,0.014220059,
34434099999,49.2166666,39.5833333,1025,6,8,10,11,0.005853659,0.007804878,0.009756098,0.010731707,
71809099999,49.2166666,-57.4,16543,177,141,689,550,0.010699389,0.008523242,0.041649036,0.03324669,
71862099999,49.2166666,-102.9666666,16525,214,233,422,333,0.012950076,0.014099849,0.025537065,0.020151286,
11976099999,49.2166666,21.65,12771,2,20,65,116,0.000156605,0.001566048,0.005089656,0.009083079,
71772099999,49.2166666,-123.8,9164,1,3,1,7,0.000109123,0.000327368,0.000109123,0.000763859,
71070099999,49.2166666,-111.1333333,5514,91,80,204,127,0.016503446,0.014508524,0.036996736,0.023032281,
71559099999,49.2166666,-102.9666666,4353,52,64,125,85,0.011945785,0.014702504,0.028715828,0.019526763,
7072099999,49.2166666,4.15,4225,1,1,22,14,0.000236686,0.000236686,0.005207101,0.003313609,
10714099999,49.217,7.4,6563,0,4,8,17,0,0.000609477,0.001218955,0.002590279,
10771599999,49.217,11.833,4925,6,10,30,78,0.001218274,0.002030457,0.006091371,0.015837563,
10614599999,49.217,7.617,3887,1,3,2,2,0.000257268,0.000771803,0.000514536,0.000514536,
10742099999,49.217,9.517,7313,2,9,12,26,0.000273486,0.001230685,0.001640913,0.003555312,
72804099999,49.217,-57.4,1635,32,28,81,74,0.019571865,0.017125382,0.049541284,0.045259939,
35404099999,49.217,50.3,2046,8,12,19,15,0.003910068,0.005865103,0.009286413,0.007331378,
71113499999,49.217,-123.8,1072,0,0,0,0,0,0,0,0,
10765099999,49.2175,11.100167,13981,4,23,36,90,0.000286103,0.00164509,0.002574923,0.006437308,
10775099999,49.218056,11.836111,15321,7,15,58,126,0.000456889,0.000979048,0.003785654,0.008224006,
11927699999,49.231528,18.6135,7140,3,4,14,19,0.000420168,0.000560224,0.001960784,0.002661064,
33562099999,49.2333333,28.6,18236,16,39,59,66,0.000877385,0.002138627,0.003235359,0.003619215,
12650099999,49.2333333,19.9833333,16164,6,65,32,71,0.000371195,0.004021282,0.001979708,0.004392477,
11841099999,49.2333333,18.6166666,17570,7,21,75,105,0.000398406,0.001195219,0.00426864,0.005976096,
33581099999,49.2333333,30.1,1275,0,7,6,5,0,0.005490196,0.004705882,0.003921569,
33571099999,49.25,29.233,2847,2,13,12,20,0.000702494,0.00456621,0.004214963,0.007024939,
35430099999,49.25,59.55,7308,31,47,125,112,0.004241927,0.006431308,0.017104543,0.01532567,
72890599999,49.25,-124.833,1633,0,1,0,7,0,0.00061237,0,0.004286589,
50527099999,49.25,119.7,17236,31,128,52,94,0.001798561,0.007426317,0.003016941,0.005453702,
71113099999,49.25,-121.7666666,11267,1,7,7,20,8.88E-05,0.000621283,0.000621283,0.001775095,
71425099999,49.25,-65.3166666,13248,58,138,151,133,0.004378019,0.010416667,0.011397947,0.010039251,
10735099999,49.25,8.883,1840,0,3,0,6,0,0.001630435,0,0.00326087,
71829099999,49.25,-68.1333333,9830,66,51,185,84,0.00671414,0.005188199,0.018819939,0.00854527,
7057099999,49.253547,2.519139,12250,2,18,24,40,0.000163265,0.001469388,0.001959184,0.003265306,
71523099999,49.2666666,-73.35,9394,210,97,563,425,0.022354694,0.01032574,0.059931871,0.045241644,
74193099999,49.267,-54.883,1635,18,39,28,40,0.011009174,0.023853211,0.017125382,0.024464832,
71475599999,49.267,-124.833,2989,0,0,1,16,0,0,0.00033456,0.005352961,
11535199999,49.27356,14.50171,1293,0,1,1,6,0,0.000773395,0.000773395,0.004640371,
71891599999,49.28,-121.23,8870,9,28,20,119,0.001014656,0.003156708,0.002254791,0.013416009,
31647099999,49.283,135.183,3911,7,15,14,40,0.001789824,0.003835336,0.003579647,0.010227563,
32096099999,49.283,143.967,1998,2,8,28,32,0.001001001,0.004004004,0.014014014,0.016016016,
34422099999,49.283,38.917,5651,19,38,54,65,0.003362237,0.006724474,0.009555831,0.011502389,
10704099999,49.283,6.683,7319,2,5,6,16,0.000273261,0.000683153,0.000819784,0.002186091,
71201099999,49.2833333,-123.1166666,13250,1,0,1,2,7.55E-05,0,7.55E-05,0.000150943,
71447099999,49.2833333,-100.9833333,11512,155,143,375,216,0.013464211,0.012421821,0.032574705,0.01876303,
71015099999,49.2833333,-112.5333333,4905,46,76,77,76,0.009378186,0.015494393,0.015698267,0.015494393,
71884099999,49.296389,-117.6325,16904,0,13,8,72,0,0.000769049,0.000473261,0.004259347,
34461099999,49.3,44,2656,14,16,24,15,0.005271084,0.006024096,0.009036145,0.00564759,
72884099999,49.3,-117.633,1635,0,0,2,8,0,0,0.001223242,0.004892966,
12625099999,49.3,19.9666666,14485,8,32,72,102,0.000552295,0.002209182,0.004970659,0.007041767,
71839099999,49.3,-113.3666666,4956,62,56,189,161,0.012510089,0.011299435,0.038135593,0.032485876,
10755099999,49.308219,10.638717,14581,3,17,10,28,0.000205747,0.001165901,0.000685824,0.001920307,
7070099999,49.31,4.05,14306,3,16,28,42,0.000209702,0.001118412,0.001957221,0.002935831,
71475099999,49.3166666,-124.9166666,15085,2,12,19,70,0.000132582,0.000795492,0.001259529,0.004640371,
71427099999,49.3166666,-67.3811111,12524,50,29,139,92,0.003992335,0.002315554,0.011098691,0.007345896,
11774099999,49.3166667,17.5666667,18552,5,20,60,107,0.000269513,0.001078051,0.003234153,0.005767572,
71367099999,49.31667,-57.4,3932,22,23,92,64,0.005595117,0.00584944,0.023397762,0.016276704,
72746799999,49.317,-94.9,2460,26,14,38,22,0.010569106,0.005691057,0.015447154,0.008943089,
72746704926,49.31833,-94.90278,6277,69,48,144,63,0.010992512,0.007646965,0.022940895,0.010036642,
71037099999,49.3302777,-123.264722,7395,1,0,1,2,0.000135227,0,0.000135227,0.000270453,
71885099999,49.3333333,-113.5166666,5262,77,59,154,137,0.014633219,0.011212467,0.029266439,0.026035728,
71766099999,49.3333333,-124.4,5638,0,0,2,0,0,0,0.000354736,0,
33398099999,49.35,23.5166666,3899,9,25,28,60,0.002308284,0.0064119,0.007181329,0.015388561,
71890599999,49.35,-124.167,1842,0,0,0,2,0,0,0,0.001085776,
7029099999,49.35,-0.7666666,5730,0,12,3,11,0,0.002094241,0.00052356,0.001919721,
71784099999,49.35,-123.2,9642,2,3,5,5,0.000207426,0.000311139,0.000518565,0.000518565,
71769099999,49.35,-124.15,8508,1,0,3,16,0.000117536,0,0.000352609,0.001880583,
7031099999,49.365339,0.154306,14949,0,7,14,35,0,0.000468259,0.000936517,0.002341294,
71187099999,49.3666666,-121.5,10035,110,54,396,193,0.010961634,0.005381166,0.039461883,0.019232686,
71051099999,49.3666666,-110.6833333,15077,109,130,255,230,0.007229555,0.008622405,0.016913179,0.015255024,
71114099999,49.3666666,-121.4833333,16906,12,32,16,59,0.000709807,0.001892819,0.00094641,0.003489885,
11918099999,49.3666666,19.6833333,12549,7,21,75,96,0.000557813,0.00167344,0.005976572,0.007650012,
71837099999,49.3666666,-113.1166666,5748,66,71,112,91,0.011482255,0.012352122,0.019485038,0.015831594,
7034099999,49.3666667,-1.8,2686,1,1,0,2,0.000372301,0.000372301,0,0.000744602,
10723099999,49.367,8.133,3590,2,6,2,24,0.000557103,0.001671309,0.000557103,0.006685237,
74114099999,49.367,-121.5,1635,0,2,1,6,0,0.001223242,0.000611621,0.003669725,
36335099999,49.383,75.517,6904,25,60,100,112,0.003621089,0.008690614,0.014484357,0.01622248,
10764099999,49.383,11.167,6206,3,8,9,42,0.000483403,0.001289075,0.001450209,0.006767644,
72894099999,49.383,-126.533,1630,0,0,1,0,0,0,0.000613497,0,
10724099999,49.383,8.117,4666,1,7,5,9,0.000214316,0.001500214,0.001071582,0.001928847,
10765599999,49.383,11.167,2160,3,6,5,10,0.001388889,0.002777778,0.002314815,0.00462963,
44232099999,49.3833333,102.7,18359,70,202,157,267,0.003812844,0.011002778,0.008551664,0.014543276,
34401099999,49.3833333,35.45,8090,17,34,41,48,0.00210136,0.004202719,0.005067985,0.005933251,
34432099999,49.3833333,40.1666666,6473,17,26,54,57,0.002626294,0.004016685,0.008342345,0.008805809,
71894099999,49.3833333,-126.55,15941,8,4,11,14,0.000501851,0.000250925,0.000690045,0.000878239,
7037099999,49.384172,1.1748,18484,2,21,15,41,0.000108202,0.001136118,0.000811513,0.002218135,
10743099999,49.391833,9.958167,17686,4,17,16,28,0.000226168,0.000961212,0.00090467,0.001583173,
10734599999,49.393333,8.651944,1514,1,0,1,5,0.000660502,0,0.000660502,0.00330251,
31624099999,49.4,133.2333333,17986,22,66,365,498,0.001223174,0.003669521,0.020293562,0.027688202,
10734099999,49.4,8.65,10607,2,10,12,38,0.000188555,0.000942774,0.001131328,0.00358254,
71299099999,49.4,-82.4333333,7146,169,95,437,277,0.023649594,0.013294151,0.061153093,0.038762944,
71840099999,49.4,-98.3166666,6726,75,76,166,90,0.011150758,0.011299435,0.024680345,0.01338091,
71689199999,49.4,-123.2,1110,1,2,2,0,0.000900901,0.001801802,0.001801802,0,
34473199999,49.4,46.8,1982,5,11,14,12,0.002522704,0.00554995,0.007063572,0.00605449,
10659799999,49.403058,7.536111,1941,1,2,1,4,0.000515198,0.001030397,0.000515198,0.002060793,
71831099999,49.413889,-82.4675,16176,359,233,914,506,0.022193373,0.014404055,0.056503462,0.03128091,
31594099999,49.4166666,130.0833333,18134,74,76,328,163,0.004080732,0.004191022,0.01808757,0.00898864,
33487099999,49.4166666,32.05,6841,12,47,58,69,0.00175413,0.006870341,0.008478293,0.010086245,
72831099999,49.417,-82.467,1633,39,30,123,59,0.023882425,0.018371096,0.075321494,0.036129822,
33815199999,49.417,31.983,1637,3,3,16,11,0.001832621,0.001832621,0.009773977,0.006719609,
11748099999,49.425833,17.404722,6314,6,5,23,20,0.000950269,0.000791891,0.003642699,0.003167564,
30938099999,49.433,108.9,7433,40,118,125,214,0.005381407,0.015875151,0.016816898,0.028790529,
50564099999,49.4333333,127.35,18487,32,48,212,192,0.001730946,0.002596419,0.011467518,0.010385676,
33429099999,49.4333333,26.9833333,18467,7,36,51,67,0.000379055,0.001949423,0.002761683,0.003628093,
33409099999,49.4333333,24.95,3967,4,12,19,34,0.001008319,0.003024956,0.004789513,0.008570708,
10771099999,49.4333333,11.9,12048,5,7,25,72,0.000415007,0.000581009,0.002075033,0.005976096,
71131099999,49.4333333,-108.9833333,16027,168,196,234,203,0.010482311,0.012229363,0.014600362,0.012666126,
3894099999,49.434956,-2.601969,18552,0,2,10,14,0,0.000107805,0.000539025,0.000754636,
10614099999,49.436911,7.600283,18552,4,9,93,95,0.00021561,0.000485123,0.005012937,0.005120742,
31655099999,49.45,136.5666667,17687,25,67,93,124,0.001413468,0.003788093,0.005258099,0.007010799,
44242099999,49.45,107.2,8350,26,92,68,111,0.003113772,0.011017964,0.008143713,0.013293413,
71638099999,49.45,-123.7,5764,0,0,0,3,0,0,0,0.000520472,
11747099999,49.45,17.1333333,3355,0,3,11,8,0,0.000894188,0.003278689,0.002384501,
7055099999,49.454444,2.112778,18092,5,8,45,53,0.000276365,0.000442184,0.002487287,0.002929472,
71889099999,49.463056,-119.602222,16537,2,11,129,102,0.000120941,0.000665175,0.007800689,0.006167987,
12690099999,49.4666666,22.35,14381,4,16,63,61,0.000278145,0.001112579,0.00438078,0.004241708,
11487099999,49.4666666,13.8333333,12971,2,14,21,59,0.00015419,0.001079331,0.001618996,0.004548608,
71032099999,49.4666666,-120.5,10688,8,15,74,149,0.000748503,0.001403443,0.006923653,0.013940868,
71304099999,49.4666666,-114.1833333,4301,78,36,244,166,0.018135317,0.008370146,0.056730993,0.038595675,
71736699999,49.4666666,-94.7666666,5187,67,39,140,63,0.012916908,0.007518797,0.026990553,0.012145749,
72889099999,49.467,-119.6,1635,0,1,15,6,0,0.000611621,0.009174312,0.003669725,
72886099999,49.467,-120.517,1635,0,2,20,23,0,0.001223242,0.012232416,0.014067278,
71886499999,49.468056,-120.511389,12030,8,19,32,175,0.000665004,0.001579385,0.002660017,0.014546966,
10729099999,49.472706,8.514264,14132,2,15,11,57,0.000141523,0.001061421,0.000778375,0.004033399,
10752099999,49.473817,10.387831,13959,3,10,50,54,0.000214915,0.000716384,0.003581918,0.003868472,
31586099999,49.483,129.483,3806,10,19,36,26,0.00262743,0.004992118,0.009458749,0.006831319,
10706099999,49.483,7.05,6420,2,2,4,8,0.000311526,0.000311526,0.000623053,0.001246106,
71890399999,49.483,-123.283,1791,0,0,0,0,0,0,0,0,
71211099999,49.483,-123.3,9524,0,7,2,9,0,0.000734985,0.000209996,0.000944981,
71776099999,49.4833333,-117.3,9876,1,3,1,24,0.000101256,0.000303767,0.000101256,0.002430134,
71781099999,49.4833333,-124.4333333,9174,1,1,1,3,0.000109004,0.000109004,0.000109004,0.000327011,
71225099999,49.4833333,-111.4833333,6971,96,100,176,148,0.013771338,0.014345144,0.025247454,0.021230813,
71536099999,49.4833333,-112.6833333,6968,90,83,233,164,0.012916188,0.011911596,0.033438576,0.023536165,
10763099999,49.498644,11.078106,14234,0,10,21,37,0,0.000702543,0.001475341,0.00259941,
10712099999,49.5,7.8666667,5807,1,2,14,20,0.000172206,0.000344412,0.002410883,0.003444119,
72875099999,49.5,-113.95,1634,14,12,38,24,0.008567931,0.007343941,0.023255814,0.014687882,
71147099999,49.5,-98.0333333,9721,119,118,284,183,0.012241539,0.012138669,0.029215101,0.018825224,
71343099999,49.5,-112.1166666,6971,85,87,163,133,0.012193373,0.012480275,0.023382585,0.019079042,
71736099999,49.5166666,-114,9276,175,96,501,330,0.01886589,0.010349288,0.054010349,0.035575679,
71085099999,49.5166666,-114,8482,119,93,292,214,0.01402971,0.010964395,0.034425843,0.025229899,
71605099999,49.5166666,-123.4833333,6489,4,7,9,13,0.000616428,0.001078749,0.001386963,0.00200339,
7039099999,49.5166667,-1.5,3871,0,1,11,6,0,0.000258331,0.002841643,0.001549987,
35315099999,49.517,53.517,2462,4,14,23,30,0.001624695,0.005686434,0.009341998,0.012185215,
71875099999,49.517,-114,9376,132,111,373,269,0.014078498,0.011838737,0.039782423,0.028690273,
71875599999,49.517,-114,7833,126,114,240,222,0.016085791,0.014553811,0.030639602,0.028341632,
33415099999,49.5333333,25.6666666,18469,14,36,99,94,0.000758027,0.001949212,0.005360334,0.00508961,
7046099999,49.5333333,0.0833333,8050,0,14,5,23,0,0.00173913,0.000621118,0.002857143,
7028099999,49.533889,0.088056,14487,0,12,23,43,0,0.000828329,0.00158763,0.002968178,
99643099999,49.54,-65.77,2107,1,1,1,1,0.000474608,0.000474608,0.000474608,0.000474608,
31636099999,49.55,134.733,3622,0,5,9,28,0,0.001380453,0.002484815,0.007730536,
34368099999,49.55,45.083,1204,4,7,4,12,0.003322259,0.005813953,0.003322259,0.009966777,
11787099999,49.55,18.45,18544,0,38,6,40,0,0.00204918,0.000323555,0.002157032,
50514099999,49.55,117.467,2031,0,8,11,9,0,0.003938946,0.005416051,0.004431315,
44256099999,49.55,114.4,13832,35,104,107,127,0.002530364,0.007518797,0.007735685,0.009181608,
71409099999,49.55,-111.05,4939,78,71,204,127,0.015792671,0.01437538,0.041303908,0.025713707,
71239099999,49.55,-99.0666666,5119,63,57,234,117,0.012307091,0.011134987,0.045712053,0.022856027,
10728099999,49.563569,8.463392,11158,4,14,34,86,0.000358487,0.001254705,0.003047141,0.007707474,
30949099999,49.5666666,111.9666666,17568,34,179,96,291,0.001935337,0.01018898,0.005464481,0.016564208,
34357099999,49.5666666,42.75,16220,40,75,76,98,0.002466091,0.004623921,0.004685573,0.006041924,
33439099999,49.5666666,27.9333333,1330,1,5,7,4,0.00075188,0.003759398,0.005263158,0.003007519,
44230099999,49.5666666,102,14475,11,89,23,101,0.000759931,0.006148532,0.001588946,0.006977547,
11628099999,49.5666666,15.0833333,12771,2,10,21,31,0.000156605,0.000783024,0.00164435,0.002427375,
71517099999,49.5666666,-113.05,6952,103,85,256,211,0.01481588,0.012226697,0.036823936,0.030350978,
71768099999,49.566667,-119.65,9908,2,10,10,21,0.000201857,0.001009285,0.001009285,0.002119499,
10729599999,49.567,8.467,5182,4,10,11,30,0.000771903,0.001929757,0.002122733,0.005789271,
36394099999,49.583,81.05,2022,17,18,49,30,0.008407517,0.008902077,0.024233432,0.014836795,
11659099999,49.5833333,15.7666666,18554,5,28,46,93,0.000269484,0.001509109,0.00247925,0.005012396,
33506099999,49.6,34.55,18471,24,48,71,72,0.001299334,0.002598668,0.003843863,0.003898002,
72880099999,49.6,-115.783,1635,3,5,19,11,0.001834862,0.003058104,0.011620795,0.006727829,
44210099999,49.6,90.35,5895,12,30,15,21,0.002035623,0.005089059,0.002544529,0.003562341,
33495099999,49.6166666,33.2666666,8017,15,35,53,49,0.001871024,0.004365723,0.006610952,0.006112012,
31587099999,49.6166666,128.65,17615,66,83,151,133,0.003746807,0.004711893,0.00857224,0.007550383,
12660099999,49.6166666,20.7,15784,8,45,124,207,0.000506842,0.002850988,0.007856057,0.013114546,
71880099999,49.6166666,-115.7833333,16180,29,26,149,82,0.001792336,0.001606922,0.0092089,0.005067985,
71236099999,49.6166666,-114.4833333,10707,134,56,527,446,0.012515177,0.005230223,0.049220136,0.041654992,
71341099999,49.6166666,-113.8166666,6656,87,56,230,181,0.013070913,0.008413462,0.034555288,0.02719351,
6484099999,49.6166666,5.5833333,5068,0,2,21,22,0,0.000394633,0.004143646,0.004340963,
71660099999,49.6166666,-115.7833333,3520,2,7,25,21,0.000568182,0.001988636,0.007102273,0.005965909,
71588099999,49.616667,-57.916667,7308,30,68,123,114,0.00410509,0.009304871,0.01683087,0.015599343,
6590099999,49.626575,6.211517,18558,1,12,5,15,5.39E-05,0.000646621,0.000269426,0.000808277,
72874099999,49.633,-112.8,1635,26,20,66,41,0.015902141,0.012232416,0.040366972,0.025076453,
34319099999,49.6333333,37.7,8166,25,39,85,58,0.003061474,0.0047759,0.010409013,0.007102621,
44231099999,49.6333333,100.1666666,18461,31,160,118,158,0.001679216,0.008666919,0.006391853,0.008558583,
71267099999,49.6333333,-112.8,6543,105,85,262,201,0.016047685,0.012990983,0.040042794,0.030719853,
10659599999,49.63361,11.767222,2177,0,0,5,11,0,0,0.002296739,0.005052825,
35358099999,49.634722,63.482222,15567,78,154,172,204,0.005010599,0.009892722,0.011049014,0.013104644,
10653099999,49.648131,9.966494,6317,0,4,10,18,0,0.000633212,0.00158303,0.002849454,
31683099999,49.65,140.0833333,13202,60,96,288,429,0.004544766,0.007271626,0.021814877,0.032495077,
44221099999,49.65,95.7833333,8279,19,47,90,111,0.002294963,0.005677014,0.010870878,0.013407416,
7022099999,49.65,-1.5,6094,1,3,2,8,0.000164096,0.000492287,0.000328192,0.001312767,
11710099999,49.65,16.95,12961,0,10,2,8,0,0.000771545,0.000154309,0.000617236,
44213099999,49.65,94.4,14324,10,72,33,118,0.000698129,0.005026529,0.002303826,0.008237922,
10615699999,49.65,7.183,2182,0,2,5,23,0,0.00091659,0.002291476,0.010540788,
71139099999,49.65,-109.5166666,11188,144,174,164,153,0.012870933,0.015552378,0.014658563,0.013675366,
71736599999,49.65,-93.7166666,4872,47,39,103,40,0.009646962,0.008004926,0.021141215,0.008210181,
7024099999,49.650106,-1.470281,16710,0,5,8,32,0,0.000299222,0.000478755,0.001915021,
10619099999,49.650275,7.3,5888,1,5,6,13,0.000169837,0.000849185,0.001019022,0.00220788,
33466099999,49.6666666,31,18472,15,51,95,79,0.00081204,0.002760935,0.005142919,0.004276743,
34398099999,49.6666666,49.4833333,13868,46,85,151,134,0.003316989,0.006129218,0.010888376,0.009662532,
11423099999,49.6666666,12.6833333,12959,0,15,4,13,0,0.001157497,0.000308666,0.001003164,
10688099999,49.667,12.183,7303,2,8,11,44,0.00027386,0.00109544,0.00150623,0.006024921,
35394099999,49.670833,73.334444,18417,73,127,186,235,0.003963729,0.006895803,0.010099365,0.01275995,
11448099999,49.675172,13.274617,15955,12,32,62,138,0.000752115,0.002005641,0.003885929,0.008649326,
71402099999,49.6833333,-54.8,13345,42,210,49,173,0.003147246,0.015736231,0.003671787,0.012963657,
71509099999,49.6833333,-112.75,6802,102,74,246,194,0.01499559,0.010879153,0.036165834,0.028521023,
35357099999,49.6833333,69.5166666,5472,32,38,101,65,0.005847953,0.006944444,0.018457602,0.011878655,
11782099999,49.696292,18.111053,18497,7,26,89,123,0.00037844,0.001405633,0.004811591,0.006649727,
10687099999,49.698686,11.940175,17711,10,12,102,131,0.000564621,0.000677545,0.005759133,0.007396533,
10618099999,49.7,7.3333333,12172,6,13,24,55,0.000492935,0.001068025,0.001971738,0.004518567,
72834099999,49.7,-86.95,1633,54,12,134,84,0.033067973,0.007348438,0.082057563,0.051439069,
7019099999,49.7,-1.2666667,5070,0,0,6,8,0,0,0.001183432,0.001577909,
12670099999,49.7,21.7666666,12726,1,15,22,38,7.86E-05,0.001178689,0.001728744,0.002986013,
71452099999,49.7,-103.8,11708,153,182,309,257,0.013067988,0.015544927,0.02639221,0.021950803,
71243099999,49.7,-112.7666666,10049,154,118,406,271,0.015324908,0.011742462,0.04040203,0.026967857,
3891599999,49.706111,-2.214722,11964,0,1,3,3,0,8.36E-05,0.000250752,0.000250752,
71893099999,49.710833,-124.886667,16452,0,0,2,6,0,0,0.000121566,0.000364697,
7020099999,49.7166666,-1.9333333,13418,1,3,1,4,7.45E-05,0.00022358,7.45E-05,0.000298107,
72893099999,49.717,-124.9,1635,0,0,1,1,0,0,0.000611621,0.000611621,
10648099999,49.717,9.1,1957,0,0,0,3,0,0,0,0.001532959,
71468099999,49.72,-88.33,6664,42,43,104,70,0.006302521,0.006452581,0.015606242,0.010504202,
30969099999,49.733,117.267,4077,5,35,26,47,0.001226392,0.008584744,0.006377238,0.011528084,
36442099999,49.733,86.55,7448,33,88,101,96,0.00443072,0.011815252,0.013560687,0.012889366,
11683099999,49.7333333,16.0333333,12957,0,14,5,15,0,0.001080497,0.000385892,0.001157675,
71832099999,49.7333333,-84.15,14629,368,212,989,699,0.025155513,0.014491763,0.067605441,0.047781803,
71487099999,49.7333333,-105.9333333,11323,160,153,272,217,0.014130531,0.01351232,0.024021902,0.019164532,
71231099999,49.7333333,-111.45,10388,138,154,247,184,0.013284559,0.014824798,0.023777436,0.017712745,
99696099999,49.74,-127.93,1042,0,0,0,0,0,0,0,0,
35368099999,49.75,66.15,6588,32,65,108,111,0.004857316,0.009866424,0.016393443,0.016848816,
33464099999,49.75,30.1166666,3834,8,21,24,28,0.002086594,0.005477308,0.006259781,0.007303078,
10659099999,49.75,10.2,6151,2,7,10,33,0.00032515,0.001138026,0.001625752,0.005364981,
10609099999,49.75,6.667,7320,2,10,10,25,0.000273224,0.00136612,0.00136612,0.003415301,
10657099999,49.75,9.5,3059,1,3,4,14,0.000326904,0.000980713,0.001307617,0.004576659,
36421099999,49.75,84.283,2076,17,8,50,32,0.008188825,0.003853565,0.024084778,0.015414258,
71821099999,49.75,-77.8,13574,319,227,974,511,0.02350081,0.016723147,0.071754825,0.037645499,
71879499999,49.75,-114.88,15514,101,66,352,365,0.006510249,0.004254222,0.022689184,0.023527137,
71782099999,49.75,-114.8833333,9641,62,27,232,177,0.006430868,0.002800539,0.024063894,0.018359091,
71947099999,49.761667,-77.802778,6871,149,91,435,276,0.021685344,0.013244069,0.063309562,0.040168825,
11450099999,49.7666666,13.3833333,6992,1,7,11,36,0.000143021,0.001001144,0.001573227,0.005148741,
34385099999,49.767,47.75,1934,13,16,20,23,0.00672182,0.008273009,0.010341262,0.011892451,
10655099999,49.767,9.967,7328,2,10,10,24,0.000272926,0.001364629,0.001364629,0.003275109,
10615099999,49.767,7.05,7221,1,7,10,13,0.000138485,0.000969395,0.00138485,0.001800305,
72821099999,49.767,-77.8,1287,42,29,110,64,0.032634033,0.022533023,0.085470085,0.04972805,
71822099999,49.771944,-74.528056,16372,372,206,931,481,0.02272172,0.012582458,0.05686538,0.029379428,
71834099999,49.778332,-86.939445,14811,335,127,885,646,0.022618324,0.008574708,0.059752886,0.043616231,
71207399999,49.783,-123.167,1616,0,2,0,2,0,0.001237624,0,0.001237624,
34394099999,49.783,48.533,1789,4,9,16,10,0.002235886,0.005030743,0.008943544,0.005589715,
11766099999,49.7833333,17.55,13776,1,17,2,20,7.26E-05,0.00123403,0.00014518,0.0014518,
71850099999,49.7833333,-94.3666666,14804,136,119,281,154,0.009186706,0.008038368,0.018981356,0.010402594,
71207099999,49.7833333,-123.1666666,12690,1,14,4,43,7.88E-05,0.001103231,0.000315209,0.003388495,
71151099999,49.7833333,-94.3666666,7115,78,46,201,93,0.010962755,0.006465214,0.028250176,0.013070977,
71789099999,49.7833333,-113.3833333,5446,95,71,283,184,0.017443996,0.013037091,0.051964745,0.033786265,
36341099999,49.7833333,76.3833333,2813,6,19,22,29,0.002132954,0.006754355,0.007820832,0.010309278,
7075099999,49.783942,4.647078,12292,3,6,65,61,0.000244061,0.000488122,0.005287992,0.004962577,
44212099999,49.8,92.0833333,18353,6,57,38,132,0.000326922,0.003105759,0.002070506,0.007192285,
34356099999,49.8,43.6666666,8273,37,48,80,78,0.00447238,0.005802007,0.009670011,0.009428261,
72850099999,49.8,-94.367,1624,13,15,38,19,0.008004926,0.009236453,0.023399015,0.011699507,
12695099999,49.8,22.7666666,17739,10,28,59,74,0.00056373,0.001578443,0.003326005,0.004171599,
12600099999,49.8,19,15935,10,27,67,58,0.000627549,0.001694383,0.004204581,0.003639787,
34344099999,49.8,41.15,3131,16,18,36,20,0.005110188,0.005748962,0.011497924,0.006387736,
33391099999,49.8,23.15,1108,1,5,3,7,0.000902527,0.004512635,0.002707581,0.00631769,
71843099999,49.8,-97.1333333,3570,21,26,39,29,0.005882353,0.007282913,0.01092437,0.008123249,
71535099999,49.8,-112.0333333,6962,113,86,198,159,0.016230968,0.012352772,0.028440103,0.022838265,
71346099999,49.8,-112.3,7072,124,88,228,186,0.017533937,0.012443439,0.032239819,0.026300905,
